sentence,start,end,duration,talks_id
" And perhaps most important of all, it is unsustainable because of climate change, resource depletion and species destruction. ",134.858,144.858,10,85
" When I think about the world I would like to leave to my daughter  and the grandchildren I hope to have,  it is a world that moves away from unequal, unstable, unsustainable  interdependence to integrated communities -- locally, nationally and globally --  that share the characteristics of all successful communities:  a broadly shared, accessible set of opportunities,  a shared sense of responsibility for the success of the common enterprise and a genuine sense of belonging. ",146.858,182.858,36,85
All easier said than done. ,183.858,186.858,3,85
" When the terrorist incidents occurred in the United Kingdom a couple of years ago,  I think even though they didn't claim as many lives as we lost in the United States on 9/11,  I think the thing that troubled the British most  was that the perpetrators were not invaders, but homegrown citizens  whose religious and political identities were more important to them  than the people they grew up with, went to school with, worked with, shared weekends with, shared meals with. ",186.858,215.858,29,85
" In other words, they thought their differences were more important than their common humanity. ",215.858,222.858,7,85
It is the central psychological plague of humankind in the 21st century. ,222.858,229.858,7,85
" Into this mix, people like us, who are not in public office,  have more power to do good than at any time in history,  because more than half the world's people live under governments they voted in and can vote out. ",229.858,244.858,15,85
And even non-democratic governments are more sensitive to public opinion. ,244.858,248.858,4,85
" Because primarily of the power of the Internet,  people of modest means can band together and amass vast sums of money that can change the world for some public good if they all agree. ",248.858,263.858,15,85
"When the tsunami hit South Asia, the United States contributed 1.2 billion dollars. ",263.858,268.858,5,85
30 percent of our households gave. ,268.858,270.858,2,85
Half of them gave over the Internet. ,270.858,272.858,2,85
The median contribution was somewhere around 57 dollars. ,272.858,277.858,5,85
"And thirdly, because of the rise of non-governmental organizations. ",278.858,283.858,5,85
" They, businesses, other citizens' groups, have enormous power to affect the lives of our fellow human beings. ",283.858,293.858,10,85
" When I became president in 1993, there were none of these organizations in Russia. ",294.858,298.858,4,85
There are now a couple of hundred thousand. ,298.858,300.858,2,85
None in India. There are now at least a half a million active. ,300.858,304.858,4,85
"None in China. There are now 250,000 registered with the government, ",304.858,307.858,3,85
probably twice again that many who are not registered for political reasons. ,307.858,312.858,5,85
" When I organized my foundation, and I thought about the world as it is  and the world that I hope to leave to the next generation,  and I tried to be realistic about what I had cared about all my life that I could still have an impact on. ",313.858,335.858,22,85
" I wanted to focus on activities  that would help to alleviate poverty, fight disease, combat climate change,  bridge the religious, racial and other divides that torment the world,  but to do it in a way that would either use  whatever particular skills we could put together in our group  to change the way some public good function was performed so that it would sweep across the world more. ",335.858,367.858,32,85
You saw one reference to that in what we were able to do with AIDS drugs. ,367.858,373.858,6,85
" And I want to say that the head of our AIDS effort,  and the person who also is primarily active in the wish I'll make tonight, Ira Magaziner, is here with me and I want to thank him for everything he's done. ",373.858,384.858,11,85
He's over there. ,384.858,386.858,2,85
" (Applause)  When I got out of office and was asked to work, first in the Caribbean,  to try to help deal with the AIDS crisis, generic drugs were available for about 500 dollars a person a year. ",386.858,403.858,17,85
" If you bought them in vast bulks, you could get them at a little under 400 dollars. ",403.858,408.858,5,85
" The first country we went to work in, the Bahamas, was paying 3,500 dollars for these drugs. ",408.858,413.858,5,85
 The market was so terribly disorganized  that they were buying this medicine through two agents who were gigging them sevenfold. ,413.858,422.858,9,85
" So the very first week we were working, we got the price down to 500 dollars. ",423.858,428.858,5,85
" And all of a sudden, they could save seven times as many lives for the same amount of money. ",428.858,432.858,4,85
" Then we went to work with the manufacturers of AIDS medicines,  one of whom was cited in the film,  and negotiated a whole different change in business strategy,  because even at 500 dollars, these drugs were being sold on a high-margin, low-volume, uncertain-payment basis. ",432.858,450.858,18,85
" So we worked on improving the productivity of the operations  and the supply chain, and went to a low-margin, high-volume, absolutely certain-payment business. ",450.858,460.858,10,85
 I joked that the main contribution we made  to the battle against AIDS was to get the manufacturers to change from a jewelry store to a grocery store strategy. ,460.858,469.858,9,85
But the price went to 140 dollars from 500. ,470.858,474.858,4,85
"And pretty soon, the average price was 192 dollars. ",474.858,478.858,4,85
Now we can get it for about 100 dollars. ,478.858,480.858,2,85
" Children's medicine was 600 dollars, because nobody could afford to buy any of it. ",480.858,484.858,4,85
We negotiated it down to 190. ,484.858,487.858,3,85
" Then, the French imposed their brilliantly conceived airline tax  to create a something called UNITAID, got a bunch of other countries to help. ",487.858,495.858,8,85
That children's medicine is now 60 dollars a person a year. ,495.858,498.858,3,85
" The only thing that is keeping us from basically saving the lives  of everybody who needs the medicine to stay alive  are the absence of systems necessary to diagnose, treat and care for people and deliver this medicine. ",498.858,512.858,14,85
We started a childhood obesity initiative with the Heart Association in America. ,512.858,516.858,4,85
 We tried to do the same thing by negotiating industry-right deals  with the soft drink and the snack food industry to cut the caloric and other dangerous content of food going to our children in the schools. ,516.858,528.858,12,85
