sentence,start,end,duration,talks_id
"지역적으로, 국가적으로, 세계적으로 통합되고 성공한 사회들의 ",159.858,164.858,5.0,85
특성을 공유하는 세계입니다. ,164.858,167.858,3.0,85
"광범위하게 공유되고 접근하기 용이한 기회들, ",167.858,172.858,5.0,85
일반적인 기업의 성공에 대한 공유된 책임감과 ,173.858,177.858,4.0,85
참된 소속감. ,177.858,182.858,5.0,85
이 모든걸 말하는 게 하는 것보다 쉽죠. ,183.858,186.858,3.0,85
2년전 영국에서 테러 사건이 일어났을 때 ,186.858,192.858,6.0,85
전 그들이 9.11에서 미국이 잃었던 만큼의 많은 목숨을 잃지는 않았다 하더라도 ,192.858,197.858,5.0,85
영국인들이 가장 곤욕을 느꼈던 부분은 범인이 외부 침입자가 아니라 ,197.858,199.858,2.0,85
본국 시민이었다는 것이었을 거라 생각합니다. ,199.858,204.858,5.0,85
"종교적, 정치적 정체성이 테러범들에겐 ",204.858,209.858,5.0,85
"자신들과 같이 성장했고, 학교를 같이 다녔고, 직장 동료였고, ",209.858,212.858,3.0,85
"같이 주말을 공유했던, 또한 같이 식사했던 사람들보다 중요한 시민들이였다는거죠. ",212.858,215.858,3.0,85
"즉, 그들은 그들의 차이점들이 ",215.858,218.858,3.0,85
그들 공통적 인간성보다 더 중요했다는 거지요. ,218.858,222.858,4.0,85
이것은 21세기 인류의 중심에 위치한 심리적 전염병입니다. ,222.858,229.858,7.0,85
"이 시대엔, 우리같이 정부에서 일하지 않는 사람들이 ",229.858,234.858,5.0,85
좋은 일을 할 수 있는 힘을 그 어느때보다 더 많이 갖고 있습니다. ,234.858,239.858,5.0,85
왜냐하면 절반이 넘는 세계 인구가 그들이 뽑았고 ,239.858,241.858,2.0,85
또한 추출할 수 있는 정부 하에서 살아가니깐요. ,241.858,244.858,3.0,85
심지어 비민주적인 정부들도 대중의 의견에 매우 민감합니다. ,244.858,248.858,4.0,85
왜냐하면 크게 인터넷의 힘으로 ,248.858,253.858,5.0,85
"작은 꿈을 가지고 있는 사람들이 함께 모일 수 있으며, 그들 모두가 동의한다면 공공선을 위해 ",253.858,259.858,6.0,85
세상을 바꿀 수 있는 양의 돈을 모을 수 있습니다. ,259.858,263.858,4.0,85
"쓰나미가 남아시아를 강타했을 때, 미국에서는 12억 달러를 기부했었죠. ",263.858,268.858,5.0,85
30%의 가정이 기부했는데요. ,268.858,270.85799999999995,1.9999999999999432,85
그 중 절반이 인터넷을 통해 기부했죠. ,270.85799999999995,272.85799999999995,2.0,85
공헌된 돈의 중간치가 57달러 정도 되었습니다. ,272.85799999999995,277.85799999999995,5.0,85
"셋째로, 비정부기구의 출연으로써 ",278.85799999999995,283.85799999999995,5.0,85
"기업들, 시민 단체들은 거대한 힘을 가지고 있습니다. ",283.85799999999995,289.85799999999995,6.0,85
우리 인류의 삶에 영향을 미칠 수 있을 만큼요. ,289.85799999999995,293.85799999999995,4.0,85
"제가 1993년에 대통령이 되었을 때, ",294.85799999999995,296.85799999999995,2.0,85
러시아에는 그러한 단체가 없었지요. ,296.85799999999995,298.85799999999995,2.0,85
그러나 오늘날에는 수 십만 명이 활동하고 있습니다. ,298.85799999999995,300.85799999999995,2.0,85
인도도 없었습니다만 지금은 적어도 50만의 활동가들이 있습니다. ,300.85799999999995,304.85799999999995,4.0,85
중국 또한 없었지만 이젠 정부에 25만명이 등록되어 있지요. ,304.85799999999995,307.85799999999995,3.0,85
아마 정치적인 이유로 인해 등록되지 못한 많은 사람들까지하면 2배 될겁니다. ,307.85799999999995,312.85799999999995,5.0,85
"제가 재단을 창립했을 때, 지금의 세계와 ",313.858,321.858,8.0,85
다음 세대에게 물려 주고 싶은 세상에 대해 생각했었고 ,321.858,326.858,5.0,85
제가 평생 돌봐왓던 것들에게 아직도 영향을 미칠 수 있는지에 ,326.858,333.85799999999995,6.999999999999943,85
대해 현실적으로 접근하려고 노력했습니다. ,333.85799999999995,335.85799999999995,2.0,85
저는 활동들에 초점을 맞추고 싶었습니다. ,335.85799999999995,338.85799999999995,3.0,85
"빈곤을 완화하고, 질병을 퇴치하고, 기후 변화와 투쟁하고, ",338.85799999999995,345.85799999999995,7.0,85
"종교, 인종, 그리고 다른 세계를 고통스럽게 하는 분단을 연결시키는 활동말이죠. ",345.85799999999995,349.85799999999995,4.0,85
그러나 이러한 활동들을 공공선의 기능이 ,349.85799999999995,353.85799999999995,4.0,85
작용하여 세상을 휩쓸 수 있게 할 방법을 바꾸기 위해 ,353.85799999999995,359.85799999999995,6.0,85
우리를 한 그룹 내에 뭉칠 수 있게 할 수 있는 어떠한 특별한 ,359.85799999999995,364.858,5.0,85
기술이든 사용하는 방향으로 하길 원했습니다. ,364.858,367.858,3.0,85
여러분들은 AIDS 의료품들로 우리가 무엇을 할 수 있는 지를 한 참조 자료를 통해 보셧습니다. ,367.858,373.858,6.000000000000057,85
AIDS 퇴치에 앞장 서고 있으며 제가 오늘밤 실현하고 자 한 ,373.858,376.858,3.0,85
소망을 실천한 선구자인 여기 저의 곁에 있는 ,376.858,380.858,4.0,85
이라 마가지너에게 그가 했던 모든 것에 대해 감사하다고 말하고 싶습니다. ,380.858,384.858,4.0,85
저기 있군요. ,384.858,386.858,2.0,85
제가 사무실에서 나와 캐리비안에서 처음 AIDS 난국을 헤쳐나가는 걸 ,390.858,396.858,6.0,85
"돕기 위해 이 일을 하자고 요청받았을 당시, ",396.858,399.858,3.0,85
상표 명 없는 약들이 한해에 1인당 약 500달러에 팔리고 있었습니다. ,399.858,403.858,4.0,85
여러분들이 대량 구입한다면 ,403.858,405.858,2.0,85
약 400달러 수준으로 얻을 수 있었죠. ,405.858,408.858,3.0,85
우리가 처음 가서 일했던 국가인 바하마스는 ,408.858,411.858,3.0,85
"이러한 약물들에 3,500달러를 지불했습니다. ",411.858,413.858,2.0,85
시장은 정가의 7배를 부르는 두명의 ,413.858,416.858,3.0,85
대리인을 통해 샀을 정도로 ,416.858,420.858,4.0,85
매우 무질서했습니다. ,420.858,422.858,2.0,85
그래서 우리가 일을 시작했던 첫 주에 ,423.858,426.858,3.0,85
저희는 500달러 이하로 가격을 내렸습니다. ,426.858,428.858,2.0,85
그리고 갑자기 사람들은 똑같은 양의 돈으로 7배의 생명을 ,428.858,430.858,2.0,85
구할 수 있었습니다. ,430.858,432.858,2.0,85
"그런다음 우리는 그 AIDS 약 제조업자, 그 중에 한사람이 영상에 나왔었죠, ",432.858,435.858,3.000000000000057,85
그들과 일하면서 ,435.858,437.858,2.0,85
아주 다른 사업전략을 협상했습니다. ,437.858,442.858,5.0,85
"왜냐하면 500달러에서도, 이 약들은 높은 이윤, ",442.858,445.858,3.0,85
"적은 양, 불분명 거래 결제 수단을 기본으로 거래되었기 때문이죠. ",445.858,450.858,4.999999999999943,85
그래서 우리는 영업과 공급망의 생산성 향상을 위해 일했고 ,450.858,454.858,4.0,85
"낮은 이윤, 많은 양, 완전히 분명한 거래 결제 수단 사업으로 ",454.858,458.858,4.0,85
발전시켯습니다. ,458.858,460.858,2.0,85
제가 농담으로 우리가 AIDS에 대항해 싸운 전쟁에서 이룬 ,460.858,463.858,3.0,85
가장 큰 공헌은 생산자들이 보석가게 전략에서 식료품 가게 ,463.858,464.858,1.0,85
전략으로 바꾸게 한 거라고 했습니다. ,464.858,469.858,5.0,85
그러나 가격은 140달러에서 500달러까지 갔습니다. ,470.858,474.858,4.0,85
곧 평균가는 192 달러가 되었지요. ,474.858,478.858,4.0,85
이제 이 약을 약 100달러에 구할 수 있습니다. ,478.858,480.858,2.0,85
어린이용 약은 600달러입니다. ,480.858,482.858,2.0,85
왜냐하면 누구도 그것을 살 여력이 없으니깐요. ,482.858,484.858,2.0,85
우리는 협상을 해서 가격을 190달러로 낮추었습니다. ,484.858,487.858,3.0,85
"그 후에, 프랑스는 UNITAID를 창설해 내기 위해 ",487.858,491.858,4.0,85
재치있게 잘 만들어낸 항공세를 부과했지요. ,491.858,493.858,2.000000000000057,85
다른 여러 나라들의 도움도 받았고요. ,493.858,495.858,2.0,85
이제 어린이용 약은 한해에 1인당 60달러 합니다. ,495.858,498.858,3.0,85
생존을 위해 약이 필요한 모든 사람들의 생명을 구하려는 ,498.858,503.858,5.0,85
우리를 근본적으로 방해하는 한 가지는 ,503.858,505.858,2.0,85
"사람들을 진료, 치료하고 이 약을 전달하는 데 필요한 ",505.858,508.858,3.0,85
시스템의 부재입니다. ,508.858,512.8580000000001,3.999999999999943,85
우리는 미국 심장 협회와 아비만의 초기를 시작했습니다. ,512.8580000000001,516.8580000000001,4.0,85
칼로리나 학교에서 우리 아이들이 접촉하는 다른 위험한 요소를 ,516.8580000000001,519.8580000000001,3.0,85
줄이기 위해 음료수나 과자류의 식산업과 산업 권리에 대해 ,519.8580000000001,524.8580000000001,5.0,85
협상을 함으로서 똑같은 일을 하려 노력했습니다. ,524.8580000000001,528.8580000000001,4.0,85
우리는 단지 시장을 재조성했지요. ,528.8580000000001,531.8580000000001,3.0,85
그리고 모든 비정부 세계에서 누군가 조직된 대중 시장에 ,531.8580000000001,536.8580000000001,5.0,85
대해 생각해 볼 필요가 있다는 생각을 하게 되었습니다. ,536.8580000000001,541.8580000000001,5.0,85
"그게 지금 우리가 하려고 하는 것이고, ",541.8580000000001,543.8580000000001,2.0,85
좋은 경제적 방법으로 전세계 온난화 가스의 75%를 방출하고 ,543.8580000000001,546.8580000000001,3.0,85
있는 도시들이 크고 빠르게 온난화 가스 배출을 ,546.8580000000001,551.8580000000001,5.0,85
줄일 수 있게 하여서 ,551.8580000000001,554.8580000000001,3.0,85
"기후 변화와 맞서기 위해, ",554.8580000000001,557.8580000000001,3.0,85
대도시 집단들과 일하고 있습니다. ,557.8580000000001,560.8580000000001,3.0,85
이런것들이 무슨 큰 경제적 부담인듯이 토론되고있다는게 ,561.8580000000001,565.8580000000001,4.0,85
저에겐 미스테리입니다. ,565.8580000000001,566.8580000000001,1.0,85
저는 이게 땅위의 새 둥지라고 생각합니다. ,566.8580000000001,568.8580000000001,2.0,85
"알 고어가 ""불편한 진실""이라는 영화로 ",568.8580000000001,572.8580000000001,4.0,85
"마땅이 받아야할 오스카상을 수상했을 때, 저에겐 전율이 있었지만, ",572.8580000000001,576.8580000000001,4.0,85
전 그가 두번째 영화를 빨리 만들기를 재촉했엇죠. ,576.8580000000001,580.8580000000001,4.0,85
"""불편한 진실""을 본 분이라면 ",580.8580000000001,584.8580000000001,4.0,85
고어의 강의 중 가장 중요한 장면은 마지막 부분인 ,584.8580000000001,589.8580000000001,5.0,85
우리가 아무 것도 안 하면 이산화탄소가 가는 곳은 ,589.8580000000001,592.8580000000001,3.0,85
바로 여기라는 것을 보여 주는 부분이었다는 것을 알 것입니다. ,592.8580000000001,594.8580000000001,2.0,85
저 방향을 바꾸기 위해 우리가 할 수 있는 일엔 ,594.8580000000001,596.8580000000001,2.0,85
6가지의 카테고리가 있었습니다. ,596.8580000000001,598.8580000000001,2.0,85
이 6가지 카테고리에 대한 영화가 필요하겠네요. ,598.8580000000001,601.8580000000001,3.0,85
여러분 모두 이것을 마음 속에 담아두고 이것을 바탕으로 ,601.8580000000001,604.8580000000001,3.0,85
자기 자신을 재구성해 볼 필요가 있습니다. ,604.8580000000001,607.8580000000001,3.0,85
우리가 그것을 하려고 하고있어요. ,607.8580000000001,609.8580000000001,2.0,85
이러한 시장을 구성하는 것은 우리가 하려고 하는 것 중 하나 입니다. ,609.8580000000001,612.8580000000001,3.0,85
이제 우리는 두번째 일을 시작했는데 이건 제 소망과 맞닿아 있지요. ,612.8580000000001,616.8580000000001,4.0,85
개발도상국에서 일했던 저의 경험을 통해서 터득한건데 ,616.8580000000001,620.8580000000001,4.0,85
비관적인 뉴스들의 헤드라인들이 우리가 부정부패 때문에 ,621.8580000000001,625.8580000000001,4.0,85
이것도 저것도 할 수 없을 거라고 말하지만 ,625.8580000000001,629.8580000000001,4.0,85
전 무능력이 부정부패 보다 빈민국의 커다란 문제이며 부정부패를 ,629.8580000000001,635.8580000000001,6.0,85
키운다고 생각했습니다. ,635.8580000000001,638.8580000000001,3.0,85
이제 우리는 낮은 가격 덕분에 예전엔 도움을 줄 수 없었던 사람들에게 ,639.8580000000001,642.8580000000001,3.0,85
AIDS 약들을 전달할수 있는 돈이 있습니다. ,642.8580000000001,647.8580000000001,5.0,85
오늘날 우리가 일하고 있는 25개국을 포함한 전체 62개국에서 ,649.8580000000001,653.8580000000001,4.0,85
이 낮은 가격으로 구입 가능합니다. ,653.8580000000001,655.8580000000001,2.0,85
"약 550,000명의 사람들이 이로인한 이익을 얻고 있죠. ",655.8580000000001,659.8580000000001,4.0,85
"하지만 사람들에게 도달하기 위한 돈은 있지만, ",659.8580000000001,662.8580000000001,3.0,85
사람들에게 도달하기 위한 제도는 없습니다. ,662.8580000000001,665.8580000000001,3.0,85
"그래서 우리가 먼저 르완다, 그리고 마라위와 ",665.8580000000001,673.8580000000001,8.0,85
"다른 곳에서 해온  일들은 AIDS, TB, 말라리와 ",673.8580000000001,679.8580000000001,6.0,85
"그리고 다른 전염병들, 산모와 어린이 보건, ",679.8580000000001,681.8580000000001,2.0,85
그리고 개발도상국의 가난한 사람들이 마주치는 많은 보건 문제들을 치료할수있는 ,681.8580000000001,689.8580000000001,8.0,85
지방 의료관리 모델을 발전시켜 ,689.8580000000001,693.8580000000001,4.0,85
일단 르완다 전체에서 ,693.8580000000001,696.8580000000001,3.0,85
우선적으로 테스트하고 발전시켜 ,696.8580000000001,699.8580000000001,3.0,85
똑같이 다른 빈민한 나라에서 ,699.8580000000001,703.8580000000001,4.0,85
이용될수있는 ,703.8580000000001,705.8580000000001,2.0,85
시스템을 만드는 것입니다. ,705.8580000000001,707.8580000000001,2.0,85
"기준은: 첫번째, 이것이 목적을 달성하고 ",707.8580000000001,709.8580000000001,2.0,85
고품질의 보건을 제공하고 발전시킬 것인지? ,709.8580000000001,712.8580000000001,3.0,85
"두번째, 5~10년 후에 외국 기부자들 없이 ",712.8580000000001,714.8580000000001,2.0,85
나라 자체에서 위생 보건 시스템을 유지할 수 있는 ,714.8580000000001,718.8580000000001,4.0,85
가격에서 작동할 것인지? ,718.8580000000001,722.8580000000001,4.0,85
제가 이 문제들을 오래 다루면 다룰 수록 ,722.8580000000001,726.8580000000001,4.0,85
점점 더 확신하는 것은 ,726.8580000000001,728.8580000000001,2.0,85
"이것이 경제, 보건, 교육이든지 간에 무엇이든 ",728.8580000000001,731.8580000000001,3.0,85
시스템을 구축해야 한다는 것입니다. ,731.8580000000001,733.8580000000001,2.0,85
그리고 작동하는 시스템의 부재는 오늘밤 이 자리에 ,733.8580000000001,736.8580000000001,3.0,85
여러분들을 앉게해준 관계를 부술 겁니다. ,736.8580000000001,740.8580000000001,4.0,85
생각해보시면 여러분들의 삶이 어떻게 되어 왔던지 간에 ,740.8580000000001,742.8580000000001,2.0,85
"여러분들이 얼마나 많은 장애물들을 대면해 왔던지, ",742.8580000000001,745.8580000000001,3.0,85
중요한 시점에선 ,745.8580000000001,748.8580000000001,3.0,85
여러분들이 행했던 노력과 여러분들이 달성했던 결과 사이에는 ,748.8580000000001,752.8580000000001,4.0,85
